throat._id,throat.area,throat.direct_length,throat.equivalent_diameter,throat.inscribed_diameter,throat.perimeter,throat.total_length,throat.all,throat.boundary,throat.internal,throat.centroid[0],throat.centroid[1],throat.centroid[2],throat.conns[0],throat.conns[1],pore._id,pore.equivalent_diameter,pore.extended_diameter,pore.inscribed_diameter,pore.label,pore.region_volume,pore.surface_area,pore.all,pore.back,pore.bottom,pore.boundary,pore.front,pore.internal,pore.left,pore.right,pore.top,pore.centroid[0],pore.centroid[1],pore.centroid[2],pore.coords[0],pore.coords[1],pore.coords[2]
20479,1.1815689999999998e-10,0.00015852559466057387,"0,01087","0,01087","0,02174",0.00016189084124215312,True,False,True,0.001548975,0.00068481,0.00144571,0,327,15001.0,0.00014137255950653397,7.686250709533691e-05,6.744881097584087e-05,1.0,1.4794285137681247e-12,8.064208424999999e-08,True,False,False,False,False,True,False,False,False,0.0014752229641888225,0.0007661155946825826,0.0013720423054801951,0.0014752229641888225,0.0007661155946825826,0.0013720423054801951
20480,3.5447069999999993e-09,0.00019030548041739818,5.953744200081155e-05,"0,03261",0.00048371499999999996,0.00020918665813222888,True,False,True,0.0014239699999999999,0.000701115,0.00140223,0,483,15002.0,6.34475721276296e-05,3.437395858287811e-05,2.4960262026893433e-05,2.0,1.3373455799987497e-13,1.3440347374999998e-08,True,False,False,False,False,True,False,False,False,0.0002561235594237695,0.0014780524909963984,0.0012419529591836734,0.0002561235594237695,0.0014780524909963984,0.0012419529591836734
20481,2.2745203249999994e-09,0.00014978414862080468,4.769193144547618e-05,3.437395858287811e-05,0.000255445,0.00015653167339937512,True,False,True,0.0014565799999999999,0.0007282899999999999,0.00128266,0,2061,15003.0,4.9931584989135366e-05,4.981259892463684e-05,2.4960262026893433e-05,3.0,6.518154927724999e-14,6.734943299999999e-09,True,False,False,False,False,True,False,False,False,0.0010530379433497537,0.0015368600369458129,0.0005620539655172413,0.0010530379433497537,0.0015368600369458129,0.0005620539655172413
20482,1.2997258999999997e-09,0.00017759020566781393,3.605171147116319e-05,"0,03261",0.000157615,0.00018071368749748948,True,False,True,0.0015598449999999998,0.0008043799999999999,0.00131527,0,2153,15004.0,4.8583695002377e-05,2.4306059272289273e-05,1.4892362776285866e-05,4.0,6.004408726524999e-14,6.794021749999999e-09,True,False,False,False,False,True,False,False,False,0.002021122459893048,0.0011942322593582887,0.0015434092112299464,0.002021122459893048,0.0011942322593582887,0.0015434092112299464
20483,3.8991776999999994e-09,0.00014578063503157643,6.244339596786837e-05,5.8536740698814386e-05,0.00030979499999999997,0.00015263285300845056,True,False,True,0.00147832,0.0008424249999999999,0.0013370099999999998,0,2997,15005.0,5.610576678186869e-05,4.0671816976070403e-05,3.125811965509589e-05,5.0,9.247431621599999e-14,8.654992924999999e-09,True,False,False,False,False,True,False,False,False,0.0008425476649305555,0.0006410846701388888,0.0008833196006944443,0.0008425476649305555,0.0006410846701388888,0.0008833196006944443
20484,8.861767499999998e-11,0.0002762154652972747,9.413696139136847e-06,"0,01087",1.6305e-05,0.0003048075013635923,True,False,True,0.0014946249999999999,0.00066307,0.00139136,0,3063,15006.0,0.0001361830415631967,6.43077895784378e-05,5.489409110315598e-05,6.0,1.3224148310263749e-12,8.480711497499999e-08,True,False,False,False,False,True,False,False,False,0.0008574849053053296,0.0009110965582129415,0.0011546956731819835,0.0008574849053053296,0.0009110965582129415,0.0011546956731819835
20485,1.00433365e-09,0.00017531232360518446,3.1691223548484207e-05,2.4306059272289273e-05,0.000146745,0.00019985034183177838,True,False,True,0.001548975,0.0007445949999999999,0.001440275,0,3113,15007.0,6.763379078331896e-05,4.611750218391418e-05,3.670380812984978e-05,7.0,1.6199059906587498e-13,1.3735739624999997e-08,True,False,False,False,False,True,False,False,False,0.0020558735877106043,0.0018899687314172446,0.0007257852675916748,0.0020558735877106043,0.0018899687314172446,0.0007257852675916748
20486,6.498629499999999e-10,0.00011895269750755629,2.5492409654640338e-05,1.5372501159906385e-05,0.00011957,0.00014489473387983533,True,False,True,0.00026088,0.001505495,0.0012772249999999999,1,1350,15008.0,7.927771597073217e-05,4.0671816976070403e-05,3.125811965509589e-05,8.0,2.60886742796875e-13,2.4222164499999995e-08,True,False,False,False,False,True,False,False,False,3.8262399999999995e-05,0.0019211905569230766,0.0010237031538461539,3.8262399999999995e-05,0.0019211905569230766,0.0010237031538461539
20487,6.794021749999998e-10,0.00010409192887979088,2.6065344329204627e-05,"0,02174",0.00010869999999999999,0.00010669824324928114,True,False,True,0.00027174999999999996,0.0014620149999999999,0.00120657,1,1812,15009.0,0.0001008475569201838,7.044564974784851e-05,4.912304531441521e-05,9.0,5.370253259418749e-13,3.893269854999999e-08,True,False,False,False,False,True,False,False,False,0.0009430854245142002,0.0007082300568011958,0.00028070597010463374,0.0009430854245142002,0.0007082300568011958,0.00028070597010463374
20488,4.726275999999999e-10,0.00033675285971107577,"0,02174",1.88273919403553e-05,"0,08696",0.0003540375685840414,True,False,True,0.00022826999999999998,0.0014565799999999999,0.0012717899999999999,1,1935,15010.0,0.00012598090999504168,6.244339574337005e-05,5.302969982873152e-05,10.0,1.0469184306328748e-12,6.40410398e-08,True,False,False,False,False,True,False,False,False,0.0010152539993865972,0.0016827696810305167,0.0007585638084649593,0.0010152539993865972,0.0016827696810305167,0.0007585638084649593
